"gmtamesQSAR_ID","Strain","Endpoint","TrainValTest"
"gmtamesQSAR_7261","TA1535_S9","Negative","Val"
"gmtamesQSAR_7315","TA1535_S9","Negative","Val"
"gmtamesQSAR_7325","TA1535_S9","Negative","Val"
"gmtamesQSAR_7326","TA1535_S9","Negative","Val"
"gmtamesQSAR_7331","TA1535_S9","Positive","Val"
"gmtamesQSAR_7369","TA1535_S9","Negative","Val"
"gmtamesQSAR_7379","TA1535_S9","Negative","Val"
"gmtamesQSAR_7410","TA1535_S9","Negative","Val"
"gmtamesQSAR_7442","TA1535_S9","Negative","Val"
"gmtamesQSAR_7490","TA1535_S9","Negative","Val"
"gmtamesQSAR_7491","TA1535_S9","Negative","Val"
"gmtamesQSAR_7507","TA1535_S9","Positive","Val"
"gmtamesQSAR_7511","TA1535_S9","Negative","Val"
"gmtamesQSAR_7518","TA1535_S9","Negative","Val"
"gmtamesQSAR_7522","TA1535_S9","Negative","Val"
"gmtamesQSAR_7524","TA1535_S9","Negative","Val"
"gmtamesQSAR_7561","TA1535_S9","Negative","Val"
"gmtamesQSAR_7576","TA1535_S9","Negative","Val"
"gmtamesQSAR_7581","TA1535_S9","Negative","Val"
"gmtamesQSAR_7594","TA1535_S9","Negative","Val"
"gmtamesQSAR_7597","TA1535_S9","Negative","Val"
"gmtamesQSAR_7627","TA1535_S9","Negative","Val"
"gmtamesQSAR_7635","TA1535_S9","Negative","Val"
"gmtamesQSAR_7639","TA1535_S9","Negative","Val"
"gmtamesQSAR_7657","TA1535_S9","Negative","Val"
"gmtamesQSAR_7664","TA1535_S9","Negative","Val"
"gmtamesQSAR_7692","TA1535_S9","Negative","Val"
"gmtamesQSAR_7708","TA1535_S9","Negative","Val"
"gmtamesQSAR_7737","TA1535_S9","Negative","Val"
"gmtamesQSAR_7752","TA1535_S9","Negative","Val"
"gmtamesQSAR_7759","TA1535_S9","Negative","Val"
"gmtamesQSAR_7762","TA1535_S9","Negative","Val"
"gmtamesQSAR_7771","TA1535_S9","Negative","Val"
"gmtamesQSAR_7790","TA1535_S9","Positive","Val"
"gmtamesQSAR_7794","TA1535_S9","Negative","Val"
"gmtamesQSAR_7797","TA1535_S9","Negative","Val"
"gmtamesQSAR_7813","TA1535_S9","Negative","Val"
"gmtamesQSAR_7840","TA1535_S9","Negative","Val"
"gmtamesQSAR_7873","TA1535_S9","Negative","Val"
"gmtamesQSAR_7914","TA1535_S9","Positive","Val"
"gmtamesQSAR_7918","TA1535_S9","Positive","Val"
"gmtamesQSAR_7925","TA1535_S9","Positive","Val"
"gmtamesQSAR_7928","TA1535_S9","Negative","Val"
"gmtamesQSAR_7934","TA1535_S9","Negative","Val"
"gmtamesQSAR_7945","TA1535_S9","Negative","Val"
"gmtamesQSAR_7951","TA1535_S9","Negative","Val"
"gmtamesQSAR_7976","TA1535_S9","Positive","Val"
"gmtamesQSAR_8007","TA1535_S9","Negative","Val"
"gmtamesQSAR_8027","TA1535_S9","Negative","Val"
"gmtamesQSAR_8062","TA1535_S9","Negative","Val"
"gmtamesQSAR_8064","TA1535_S9","Negative","Val"
"gmtamesQSAR_8085","TA1535_S9","Negative","Val"
"gmtamesQSAR_8093","TA1535_S9","Negative","Val"
"gmtamesQSAR_8094","TA1535_S9","Negative","Val"
"gmtamesQSAR_8112","TA1535_S9","Negative","Val"
"gmtamesQSAR_8117","TA1535_S9","Negative","Val"
"gmtamesQSAR_8137","TA1535_S9","Negative","Val"
"gmtamesQSAR_8177","TA1535_S9","Negative","Val"
"gmtamesQSAR_8184","TA1535_S9","Negative","Val"
"gmtamesQSAR_8197","TA1535_S9","Negative","Val"
"gmtamesQSAR_8199","TA1535_S9","Negative","Val"
"gmtamesQSAR_8215","TA1535_S9","Negative","Val"
"gmtamesQSAR_8249","TA1535_S9","Negative","Val"
"gmtamesQSAR_3589","TA1535_S9","Negative","Test"
"gmtamesQSAR_3600","TA1535_S9","Negative","Test"
"gmtamesQSAR_3615","TA1535_S9","Negative","Test"
"gmtamesQSAR_3633","TA1535_S9","Positive","Test"
"gmtamesQSAR_3655","TA1535_S9","Negative","Test"
"gmtamesQSAR_3660","TA1535_S9","Negative","Test"
"gmtamesQSAR_3663","TA1535_S9","Negative","Test"
"gmtamesQSAR_3664","TA1535_S9","Negative","Test"
"gmtamesQSAR_3668","TA1535_S9","Negative","Test"
"gmtamesQSAR_3694","TA1535_S9","Negative","Test"
"gmtamesQSAR_3701","TA1535_S9","Negative","Test"
"gmtamesQSAR_3703","TA1535_S9","Negative","Test"
"gmtamesQSAR_3714","TA1535_S9","Negative","Test"
"gmtamesQSAR_3715","TA1535_S9","Negative","Test"
"gmtamesQSAR_3727","TA1535_S9","Negative","Test"
"gmtamesQSAR_3734","TA1535_S9","Negative","Test"
"gmtamesQSAR_3740","TA1535_S9","Negative","Test"
"gmtamesQSAR_3793","TA1535_S9","Negative","Test"
"gmtamesQSAR_3797","TA1535_S9","Negative","Test"
"gmtamesQSAR_3798","TA1535_S9","Negative","Test"
"gmtamesQSAR_3819","TA1535_S9","Negative","Test"
"gmtamesQSAR_3848","TA1535_S9","Negative","Test"
"gmtamesQSAR_3879","TA1535_S9","Negative","Test"
"gmtamesQSAR_3888","TA1535_S9","Negative","Test"
"gmtamesQSAR_3892","TA1535_S9","Negative","Test"
"gmtamesQSAR_3911","TA1535_S9","Negative","Test"
"gmtamesQSAR_3921","TA1535_S9","Negative","Test"
"gmtamesQSAR_3923","TA1535_S9","Negative","Test"
"gmtamesQSAR_3928","TA1535_S9","Negative","Test"
"gmtamesQSAR_3944","TA1535_S9","Negative","Test"
"gmtamesQSAR_3996","TA1535_S9","Negative","Test"
"gmtamesQSAR_4015","TA1535_S9","Negative","Test"
"gmtamesQSAR_4018","TA1535_S9","Positive","Test"
"gmtamesQSAR_4039","TA1535_S9","Negative","Test"
"gmtamesQSAR_4040","TA1535_S9","Negative","Test"
"gmtamesQSAR_4047","TA1535_S9","Positive","Test"
"gmtamesQSAR_4058","TA1535_S9","Negative","Test"
"gmtamesQSAR_4063","TA1535_S9","Negative","Test"
"gmtamesQSAR_4070","TA1535_S9","Negative","Test"
"gmtamesQSAR_4076","TA1535_S9","Positive","Test"
"gmtamesQSAR_4089","TA1535_S9","Negative","Test"
"gmtamesQSAR_4109","TA1535_S9","Negative","Test"
"gmtamesQSAR_4110","TA1535_S9","Negative","Test"
"gmtamesQSAR_4133","TA1535_S9","Negative","Test"
"gmtamesQSAR_4139","TA1535_S9","Negative","Test"
"gmtamesQSAR_4191","TA1535_S9","Positive","Test"
"gmtamesQSAR_4203","TA1535_S9","Negative","Test"
"gmtamesQSAR_4204","TA1535_S9","Negative","Test"
"gmtamesQSAR_4218","TA1535_S9","Negative","Test"
"gmtamesQSAR_4232","TA1535_S9","Negative","Test"
"gmtamesQSAR_4239","TA1535_S9","Negative","Test"
"gmtamesQSAR_4269","TA1535_S9","Negative","Test"
"gmtamesQSAR_4271","TA1535_S9","Negative","Test"
"gmtamesQSAR_4272","TA1535_S9","Negative","Test"
"gmtamesQSAR_4273","TA1535_S9","Negative","Test"
"gmtamesQSAR_4304","TA1535_S9","Positive","Test"
"gmtamesQSAR_4306","TA1535_S9","Negative","Test"
"gmtamesQSAR_4309","TA1535_S9","Negative","Test"
"gmtamesQSAR_4311","TA1535_S9","Negative","Test"
"gmtamesQSAR_4333","TA1535_S9","Negative","Test"
"gmtamesQSAR_4334","TA1535_S9","Negative","Test"
"gmtamesQSAR_4360","TA1535_S9","Negative","Test"
"gmtamesQSAR_4362","TA1535_S9","Negative","Test"
"gmtamesQSAR_4371","TA1535_S9","Negative","Test"
"gmtamesQSAR_4383","TA1535_S9","Negative","Test"
"gmtamesQSAR_4396","TA1535_S9","Negative","Test"
"gmtamesQSAR_4419","TA1535_S9","Negative","Test"
"gmtamesQSAR_4432","TA1535_S9","Negative","Test"
"gmtamesQSAR_4478","TA1535_S9","Negative","Test"
"gmtamesQSAR_4480","TA1535_S9","Negative","Test"
"gmtamesQSAR_4484","TA1535_S9","Negative","Test"
"gmtamesQSAR_4527","TA1535_S9","Negative","Test"
"gmtamesQSAR_4536","TA1535_S9","Negative","Test"
"gmtamesQSAR_4552","TA1535_S9","Negative","Test"
"gmtamesQSAR_4564","TA1535_S9","Negative","Test"
"gmtamesQSAR_4579","TA1535_S9","Negative","Test"
"gmtamesQSAR_4600","TA1535_S9","Negative","Test"
"gmtamesQSAR_4602","TA1535_S9","Negative","Test"
"gmtamesQSAR_4605","TA1535_S9","Negative","Test"
"gmtamesQSAR_4608","TA1535_S9","Negative","Test"
"gmtamesQSAR_4613","TA1535_S9","Negative","Test"
"gmtamesQSAR_4618","TA1535_S9","Negative","Test"
"gmtamesQSAR_4628","TA1535_S9","Negative","Test"
"gmtamesQSAR_4630","TA1535_S9","Negative","Test"
"gmtamesQSAR_4644","TA1535_S9","Negative","Test"
"gmtamesQSAR_4647","TA1535_S9","Negative","Test"
"gmtamesQSAR_4653","TA1535_S9","Negative","Test"
"gmtamesQSAR_4671","TA1535_S9","Negative","Test"
"gmtamesQSAR_4682","TA1535_S9","Negative","Test"
"gmtamesQSAR_4699","TA1535_S9","Negative","Test"
"gmtamesQSAR_4724","TA1535_S9","Positive","Test"
"gmtamesQSAR_4768","TA1535_S9","Negative","Test"
"gmtamesQSAR_4769","TA1535_S9","Negative","Test"
"gmtamesQSAR_4771","TA1535_S9","Negative","Test"
"gmtamesQSAR_4782","TA1535_S9","Negative","Test"
"gmtamesQSAR_4792","TA1535_S9","Negative","Test"
"gmtamesQSAR_4796","TA1535_S9","Negative","Test"
"gmtamesQSAR_4802","TA1535_S9","Negative","Test"
"gmtamesQSAR_4807","TA1535_S9","Negative","Test"
"gmtamesQSAR_4822","TA1535_S9","Negative","Test"
"gmtamesQSAR_4866","TA1535_S9","Negative","Test"
"gmtamesQSAR_4877","TA1535_S9","Negative","Test"
"gmtamesQSAR_4901","TA1535_S9","Positive","Test"
"gmtamesQSAR_4905","TA1535_S9","Negative","Test"
"gmtamesQSAR_4929","TA1535_S9","Negative","Test"
"gmtamesQSAR_4931","TA1535_S9","Positive","Test"
"gmtamesQSAR_4932","TA1535_S9","Negative","Test"
"gmtamesQSAR_4959","TA1535_S9","Negative","Test"
"gmtamesQSAR_4996","TA1535_S9","Negative","Test"
"gmtamesQSAR_5020","TA1535_S9","Negative","Test"
"gmtamesQSAR_5046","TA1535_S9","Negative","Test"
"gmtamesQSAR_5058","TA1535_S9","Negative","Test"
"gmtamesQSAR_5099","TA1535_S9","Negative","Test"
"gmtamesQSAR_5110","TA1535_S9","Negative","Test"
"gmtamesQSAR_5114","TA1535_S9","Negative","Test"
"gmtamesQSAR_5118","TA1535_S9","Negative","Test"
"gmtamesQSAR_5145","TA1535_S9","Negative","Test"
"gmtamesQSAR_5158","TA1535_S9","Negative","Test"
"gmtamesQSAR_5169","TA1535_S9","Negative","Test"
"gmtamesQSAR_5173","TA1535_S9","Negative","Test"
"gmtamesQSAR_5178","TA1535_S9","Negative","Test"
"gmtamesQSAR_5180","TA1535_S9","Negative","Test"
"gmtamesQSAR_5204","TA1535_S9","Negative","Test"
"gmtamesQSAR_5210","TA1535_S9","Negative","Test"
"gmtamesQSAR_5213","TA1535_S9","Negative","Test"
"gmtamesQSAR_5236","TA1535_S9","Negative","Test"
"gmtamesQSAR_5249","TA1535_S9","Negative","Test"
"gmtamesQSAR_5265","TA1535_S9","Negative","Test"
"gmtamesQSAR_5276","TA1535_S9","Negative","Test"
"gmtamesQSAR_5281","TA1535_S9","Negative","Test"
"gmtamesQSAR_5312","TA1535_S9","Negative","Test"
"gmtamesQSAR_5318","TA1535_S9","Positive","Test"
"gmtamesQSAR_5320","TA1535_S9","Negative","Test"
"gmtamesQSAR_5348","TA1535_S9","Negative","Test"
"gmtamesQSAR_5357","TA1535_S9","Negative","Test"
"gmtamesQSAR_5359","TA1535_S9","Negative","Test"
"gmtamesQSAR_5367","TA1535_S9","Negative","Test"
"gmtamesQSAR_5412","TA1535_S9","Negative","Test"
"gmtamesQSAR_5418","TA1535_S9","Negative","Test"
"gmtamesQSAR_5441","TA1535_S9","Negative","Test"
"gmtamesQSAR_5444","TA1535_S9","Negative","Test"
"gmtamesQSAR_5481","TA1535_S9","Negative","Test"
"gmtamesQSAR_5484","TA1535_S9","Negative","Test"
"gmtamesQSAR_5486","TA1535_S9","Negative","Test"
"gmtamesQSAR_5498","TA1535_S9","Negative","Test"
"gmtamesQSAR_5507","TA1535_S9","Negative","Test"
"gmtamesQSAR_5511","TA1535_S9","Negative","Test"
"gmtamesQSAR_5538","TA1535_S9","Negative","Test"
"gmtamesQSAR_5553","TA1535_S9","Negative","Test"
"gmtamesQSAR_5560","TA1535_S9","Negative","Test"
"gmtamesQSAR_5569","TA1535_S9","Negative","Test"
"gmtamesQSAR_5619","TA1535_S9","Negative","Test"
"gmtamesQSAR_5632","TA1535_S9","Negative","Test"
"gmtamesQSAR_5636","TA1535_S9","Negative","Test"
"gmtamesQSAR_5646","TA1535_S9","Negative","Test"
"gmtamesQSAR_5651","TA1535_S9","Negative","Test"
"gmtamesQSAR_5652","TA1535_S9","Negative","Test"
"gmtamesQSAR_5655","TA1535_S9","Negative","Test"
"gmtamesQSAR_5657","TA1535_S9","Negative","Test"
"gmtamesQSAR_5673","TA1535_S9","Negative","Test"
"gmtamesQSAR_5675","TA1535_S9","Negative","Test"
"gmtamesQSAR_5678","TA1535_S9","Negative","Test"
"gmtamesQSAR_5683","TA1535_S9","Negative","Test"
"gmtamesQSAR_5688","TA1535_S9","Negative","Test"
"gmtamesQSAR_5689","TA1535_S9","Negative","Test"
"gmtamesQSAR_5697","TA1535_S9","Negative","Test"
"gmtamesQSAR_5711","TA1535_S9","Negative","Test"
"gmtamesQSAR_5719","TA1535_S9","Negative","Test"
"gmtamesQSAR_5727","TA1535_S9","Negative","Test"
"gmtamesQSAR_5730","TA1535_S9","Positive","Test"
"gmtamesQSAR_5731","TA1535_S9","Negative","Test"
"gmtamesQSAR_5732","TA1535_S9","Negative","Test"
"gmtamesQSAR_5734","TA1535_S9","Negative","Test"
"gmtamesQSAR_5754","TA1535_S9","Negative","Test"
"gmtamesQSAR_5764","TA1535_S9","Negative","Test"
"gmtamesQSAR_5773","TA1535_S9","Negative","Test"
"gmtamesQSAR_5774","TA1535_S9","Negative","Test"
"gmtamesQSAR_5794","TA1535_S9","Negative","Test"
"gmtamesQSAR_5815","TA1535_S9","Negative","Test"
"gmtamesQSAR_5826","TA1535_S9","Negative","Test"
"gmtamesQSAR_5846","TA1535_S9","Negative","Test"
"gmtamesQSAR_5856","TA1535_S9","Negative","Test"
"gmtamesQSAR_5860","TA1535_S9","Negative","Test"
"gmtamesQSAR_5867","TA1535_S9","Negative","Test"
"gmtamesQSAR_5887","TA1535_S9","Negative","Test"
"gmtamesQSAR_5916","TA1535_S9","Negative","Test"
"gmtamesQSAR_5966","TA1535_S9","Negative","Test"
"gmtamesQSAR_5975","TA1535_S9","Negative","Test"
"gmtamesQSAR_6037","TA1535_S9","Negative","Test"
"gmtamesQSAR_6080","TA1535_S9","Negative","Test"
"gmtamesQSAR_6091","TA1535_S9","Negative","Test"
"gmtamesQSAR_6134","TA1535_S9","Negative","Test"
"gmtamesQSAR_6141","TA1535_S9","Negative","Test"
"gmtamesQSAR_6151","TA1535_S9","Negative","Test"
"gmtamesQSAR_6165","TA1535_S9","Negative","Test"
"gmtamesQSAR_6170","TA1535_S9","Negative","Test"
"gmtamesQSAR_6193","TA1535_S9","Negative","Test"
"gmtamesQSAR_6224","TA1535_S9","Negative","Test"
"gmtamesQSAR_6229","TA1535_S9","Negative","Test"
"gmtamesQSAR_6294","TA1535_S9","Negative","Test"
"gmtamesQSAR_6321","TA1535_S9","Negative","Test"
"gmtamesQSAR_6340","TA1535_S9","Negative","Test"
"gmtamesQSAR_6357","TA1535_S9","Negative","Test"
"gmtamesQSAR_6364","TA1535_S9","Negative","Test"
"gmtamesQSAR_6367","TA1535_S9","Negative","Test"
"gmtamesQSAR_6395","TA1535_S9","Negative","Test"
"gmtamesQSAR_6409","TA1535_S9","Negative","Test"
"gmtamesQSAR_6411","TA1535_S9","Negative","Test"
"gmtamesQSAR_6413","TA1535_S9","Negative","Test"
"gmtamesQSAR_6420","TA1535_S9","Negative","Test"
"gmtamesQSAR_6428","TA1535_S9","Negative","Test"
"gmtamesQSAR_6430","TA1535_S9","Negative","Test"
"gmtamesQSAR_6435","TA1535_S9","Negative","Test"
"gmtamesQSAR_6436","TA1535_S9","Positive","Test"
"gmtamesQSAR_6438","TA1535_S9","Negative","Test"
"gmtamesQSAR_6441","TA1535_S9","Negative","Test"
"gmtamesQSAR_6454","TA1535_S9","Negative","Test"
"gmtamesQSAR_6469","TA1535_S9","Negative","Test"
"gmtamesQSAR_6504","TA1535_S9","Negative","Test"
"gmtamesQSAR_6506","TA1535_S9","Negative","Test"
"gmtamesQSAR_6516","TA1535_S9","Negative","Test"
"gmtamesQSAR_6519","TA1535_S9","Negative","Test"
"gmtamesQSAR_6539","TA1535_S9","Negative","Test"
"gmtamesQSAR_6555","TA1535_S9","Negative","Test"
"gmtamesQSAR_6561","TA1535_S9","Negative","Test"
"gmtamesQSAR_6590","TA1535_S9","Negative","Test"
"gmtamesQSAR_6599","TA1535_S9","Negative","Test"
"gmtamesQSAR_6600","TA1535_S9","Negative","Test"
"gmtamesQSAR_6608","TA1535_S9","Negative","Test"
"gmtamesQSAR_6614","TA1535_S9","Negative","Test"
"gmtamesQSAR_6623","TA1535_S9","Negative","Test"
"gmtamesQSAR_6628","TA1535_S9","Negative","Test"
"gmtamesQSAR_6642","TA1535_S9","Negative","Test"
"gmtamesQSAR_6682","TA1535_S9","Positive","Test"
"gmtamesQSAR_6738","TA1535_S9","Negative","Test"
"gmtamesQSAR_6755","TA1535_S9","Negative","Test"
"gmtamesQSAR_6773","TA1535_S9","Negative","Test"
"gmtamesQSAR_6776","TA1535_S9","Positive","Test"
"gmtamesQSAR_6802","TA1535_S9","Negative","Test"
"gmtamesQSAR_6811","TA1535_S9","Negative","Test"
"gmtamesQSAR_6829","TA1535_S9","Negative","Test"
"gmtamesQSAR_6838","TA1535_S9","Negative","Test"
"gmtamesQSAR_6848","TA1535_S9","Positive","Test"
"gmtamesQSAR_6852","TA1535_S9","Negative","Test"
"gmtamesQSAR_6859","TA1535_S9","Negative","Test"
"gmtamesQSAR_6861","TA1535_S9","Negative","Test"
"gmtamesQSAR_6883","TA1535_S9","Negative","Test"
"gmtamesQSAR_6887","TA1535_S9","Positive","Test"
"gmtamesQSAR_6906","TA1535_S9","Negative","Test"
"gmtamesQSAR_6918","TA1535_S9","Negative","Test"
"gmtamesQSAR_6919","TA1535_S9","Negative","Test"
"gmtamesQSAR_6920","TA1535_S9","Negative","Test"
"gmtamesQSAR_6932","TA1535_S9","Negative","Test"
"gmtamesQSAR_6933","TA1535_S9","Negative","Test"
"gmtamesQSAR_6965","TA1535_S9","Negative","Test"
"gmtamesQSAR_6969","TA1535_S9","Positive","Test"
"gmtamesQSAR_6976","TA1535_S9","Negative","Test"
"gmtamesQSAR_6984","TA1535_S9","Negative","Test"
"gmtamesQSAR_7016","TA1535_S9","Negative","Test"
"gmtamesQSAR_7024","TA1535_S9","Positive","Test"
"gmtamesQSAR_7028","TA1535_S9","Negative","Test"
"gmtamesQSAR_7033","TA1535_S9","Negative","Test"
"gmtamesQSAR_7044","TA1535_S9","Negative","Test"
"gmtamesQSAR_7047","TA1535_S9","Negative","Test"
"gmtamesQSAR_7055","TA1535_S9","Negative","Test"
"gmtamesQSAR_7058","TA1535_S9","Negative","Test"
"gmtamesQSAR_7125","TA1535_S9","Negative","Test"
"gmtamesQSAR_7127","TA1535_S9","Negative","Test"
"gmtamesQSAR_7137","TA1535_S9","Negative","Test"
"gmtamesQSAR_7139","TA1535_S9","Negative","Test"
"gmtamesQSAR_7145","TA1535_S9","Negative","Test"
"gmtamesQSAR_7150","TA1535_S9","Negative","Test"
"gmtamesQSAR_7185","TA1535_S9","Negative","Test"
"gmtamesQSAR_7188","TA1535_S9","Negative","Test"
"gmtamesQSAR_7210","TA1535_S9","Negative","Test"
"gmtamesQSAR_7216","TA1535_S9","Negative","Test"
"gmtamesQSAR_7229","TA1535_S9","Negative","Test"
"gmtamesQSAR_7234","TA1535_S9","Negative","Test"
"gmtamesQSAR_7268","TA1535_S9","Negative","Test"
"gmtamesQSAR_7290","TA1535_S9","Negative","Test"
"gmtamesQSAR_7295","TA1535_S9","Negative","Test"
"gmtamesQSAR_7299","TA1535_S9","Negative","Test"
"gmtamesQSAR_7328","TA1535_S9","Negative","Test"
"gmtamesQSAR_7336","TA1535_S9","Negative","Test"
"gmtamesQSAR_7342","TA1535_S9","Negative","Test"
"gmtamesQSAR_7349","TA1535_S9","Negative","Test"
"gmtamesQSAR_7359","TA1535_S9","Negative","Test"
"gmtamesQSAR_7363","TA1535_S9","Negative","Test"
"gmtamesQSAR_7374","TA1535_S9","Negative","Test"
"gmtamesQSAR_7387","TA1535_S9","Negative","Test"
"gmtamesQSAR_7393","TA1535_S9","Negative","Test"
"gmtamesQSAR_7404","TA1535_S9","Negative","Test"
"gmtamesQSAR_7422","TA1535_S9","Negative","Test"
"gmtamesQSAR_7440","TA1535_S9","Negative","Test"
"gmtamesQSAR_7451","TA1535_S9","Negative","Test"
"gmtamesQSAR_7469","TA1535_S9","Negative","Test"
"gmtamesQSAR_7494","TA1535_S9","Negative","Test"
"gmtamesQSAR_7504","TA1535_S9","Negative","Test"
"gmtamesQSAR_7506","TA1535_S9","Negative","Test"
"gmtamesQSAR_7519","TA1535_S9","Negative","Test"
"gmtamesQSAR_7530","TA1535_S9","Negative","Test"
"gmtamesQSAR_7565","TA1535_S9","Positive","Test"
"gmtamesQSAR_7566","TA1535_S9","Negative","Test"
"gmtamesQSAR_7571","TA1535_S9","Negative","Test"
"gmtamesQSAR_7583","TA1535_S9","Negative","Test"
"gmtamesQSAR_7590","TA1535_S9","Negative","Test"
"gmtamesQSAR_7604","TA1535_S9","Negative","Test"
"gmtamesQSAR_7630","TA1535_S9","Negative","Test"
"gmtamesQSAR_7637","TA1535_S9","Negative","Test"
"gmtamesQSAR_7645","TA1535_S9","Negative","Test"
"gmtamesQSAR_7649","TA1535_S9","Negative","Test"
"gmtamesQSAR_7656","TA1535_S9","Negative","Test"
"gmtamesQSAR_7658","TA1535_S9","Negative","Test"
"gmtamesQSAR_7698","TA1535_S9","Negative","Test"
"gmtamesQSAR_7709","TA1535_S9","Negative","Test"
"gmtamesQSAR_7712","TA1535_S9","Negative","Test"
"gmtamesQSAR_7721","TA1535_S9","Negative","Test"
"gmtamesQSAR_7724","TA1535_S9","Negative","Test"
"gmtamesQSAR_7738","TA1535_S9","Negative","Test"
"gmtamesQSAR_7740","TA1535_S9","Negative","Test"
"gmtamesQSAR_7753","TA1535_S9","Negative","Test"
"gmtamesQSAR_7768","TA1535_S9","Negative","Test"
"gmtamesQSAR_7773","TA1535_S9","Negative","Test"
"gmtamesQSAR_7777","TA1535_S9","Negative","Test"
"gmtamesQSAR_7783","TA1535_S9","Negative","Test"
"gmtamesQSAR_7784","TA1535_S9","Negative","Test"
"gmtamesQSAR_7785","TA1535_S9","Negative","Test"
"gmtamesQSAR_7789","TA1535_S9","Negative","Test"
"gmtamesQSAR_7796","TA1535_S9","Negative","Test"
"gmtamesQSAR_7803","TA1535_S9","Negative","Test"
"gmtamesQSAR_7821","TA1535_S9","Negative","Test"
"gmtamesQSAR_7836","TA1535_S9","Negative","Test"
"gmtamesQSAR_7880","TA1535_S9","Negative","Test"
"gmtamesQSAR_7912","TA1535_S9","Positive","Test"
"gmtamesQSAR_7917","TA1535_S9","Negative","Test"
"gmtamesQSAR_7937","TA1535_S9","Negative","Test"
"gmtamesQSAR_7941","TA1535_S9","Negative","Test"
"gmtamesQSAR_7962","TA1535_S9","Negative","Test"
"gmtamesQSAR_7971","TA1535_S9","Negative","Test"
"gmtamesQSAR_8025","TA1535_S9","Negative","Test"
"gmtamesQSAR_8029","TA1535_S9","Negative","Test"
"gmtamesQSAR_8032","TA1535_S9","Negative","Test"
"gmtamesQSAR_8053","TA1535_S9","Negative","Test"
"gmtamesQSAR_8065","TA1535_S9","Negative","Test"
"gmtamesQSAR_8068","TA1535_S9","Negative","Test"
"gmtamesQSAR_8082","TA1535_S9","Negative","Test"
"gmtamesQSAR_8111","TA1535_S9","Negative","Test"
"gmtamesQSAR_8119","TA1535_S9","Negative","Test"
"gmtamesQSAR_8120","TA1535_S9","Negative","Test"
"gmtamesQSAR_8131","TA1535_S9","Negative","Test"
"gmtamesQSAR_8134","TA1535_S9","Negative","Test"
"gmtamesQSAR_8139","TA1535_S9","Negative","Test"
"gmtamesQSAR_8144","TA1535_S9","Negative","Test"
"gmtamesQSAR_8163","TA1535_S9","Negative","Test"
"gmtamesQSAR_8166","TA1535_S9","Negative","Test"
"gmtamesQSAR_8169","TA1535_S9","Negative","Test"
"gmtamesQSAR_8172","TA1535_S9","Negative","Test"
"gmtamesQSAR_8173","TA1535_S9","Negative","Test"
"gmtamesQSAR_8178","TA1535_S9","Negative","Test"
"gmtamesQSAR_8181","TA1535_S9","Negative","Test"
"gmtamesQSAR_8214","TA1535_S9","Negative","Test"
"gmtamesQSAR_8245","TA1535_S9","Negative","Test"
"gmtamesQSAR_8254","TA1535_S9","Negative","Test"
"gmtamesQSAR_0003","TA1537_S9","Negative","Train"
"gmtamesQSAR_0014","TA1537_S9","Negative","Train"
"gmtamesQSAR_0017","TA1537_S9","Negative","Train"
"gmtamesQSAR_0024","TA1537_S9","Negative","Train"
"gmtamesQSAR_0028","TA1537_S9","Negative","Train"
"gmtamesQSAR_0039","TA1537_S9","Negative","Train"
"gmtamesQSAR_0049","TA1537_S9","Negative","Train"
"gmtamesQSAR_0053","TA1537_S9","Negative","Train"
"gmtamesQSAR_0054","TA1537_S9","Negative","Train"
"gmtamesQSAR_0061","TA1537_S9","Negative","Train"
"gmtamesQSAR_0062","TA1537_S9","Negative","Train"
"gmtamesQSAR_0065","TA1537_S9","Negative","Train"
"gmtamesQSAR_0077","TA1537_S9","Negative","Train"
"gmtamesQSAR_0079","TA1537_S9","Negative","Train"
"gmtamesQSAR_0088","TA1537_S9","Positive","Train"
"gmtamesQSAR_0089","TA1537_S9","Negative","Train"
"gmtamesQSAR_0098","TA1537_S9","Negative","Train"
"gmtamesQSAR_0101","TA1537_S9","Positive","Train"
"gmtamesQSAR_0103","TA1537_S9","Negative","Train"
"gmtamesQSAR_0111","TA1537_S9","Negative","Train"
"gmtamesQSAR_0114","TA1537_S9","Negative","Train"
"gmtamesQSAR_0115","TA1537_S9","Negative","Train"
"gmtamesQSAR_0118","TA1537_S9","Positive","Train"
"gmtamesQSAR_0120","TA1537_S9","Negative","Train"
"gmtamesQSAR_0125","TA1537_S9","Negative","Train"
"gmtamesQSAR_0130","TA1537_S9","Negative","Train"
"gmtamesQSAR_0135","TA1537_S9","Negative","Train"
"gmtamesQSAR_0137","TA1537_S9","Negative","Train"
"gmtamesQSAR_0140","TA1537_S9","Negative","Train"
"gmtamesQSAR_0143","TA1537_S9","Negative","Train"
"gmtamesQSAR_0145","TA1537_S9","Negative","Train"
"gmtamesQSAR_0147","TA1537_S9","Negative","Train"
"gmtamesQSAR_0151","TA1537_S9","Negative","Train"
"gmtamesQSAR_0159","TA1537_S9","Negative","Train"
"gmtamesQSAR_0168","TA1537_S9","Negative","Train"
"gmtamesQSAR_0170","TA1537_S9","Negative","Train"
"gmtamesQSAR_0173","TA1537_S9","Positive","Train"
"gmtamesQSAR_0176","TA1537_S9","Negative","Train"
